Evaluated glacier runoff sum according to  GloGEM; mio. m3/mo
ID  Year  1  2  3   4   5   6   7   8   9   10   11   12
  4  2078      0.000      0.000      0.000      0.773      2.502      5.772      3.715      1.424      0.765      0.000      0.000      0.000     0.0
  4  2079      0.000      0.000      0.000      0.371      0.903      5.964      4.170      1.236      0.405      0.004      0.000      0.000     0.0
  4  2080      0.000      0.000      0.000      0.170      4.550      4.291      1.554      1.148      1.510      0.000      0.000      0.000     0.0
  4  2081      0.000      0.000      0.000      0.346      3.496      5.817      2.246      0.744      0.527      0.000      0.000      0.000     0.0
  4  2082      0.000      0.000      0.000      0.317      3.875      5.163      1.753      1.729      0.631      0.000      0.000      0.000     0.0
  4  2083      0.000      0.000      0.000      0.779      1.418      6.558      3.513      1.973      0.323      0.000      0.000      0.000     0.0
  4  2084      0.000      0.000      0.000      0.364      4.238      4.444      2.427      0.810      1.139      0.000      0.002      0.000     0.0
  4  2085      0.000      0.000      0.000      0.059      4.143      5.409      3.456      0.592      0.700      0.003      0.001      0.000     0.0
  4  2086      0.000      0.000      0.000      0.036      3.029      6.840      3.013      1.174      1.025      0.177      0.000      0.000     0.0
  4  2087      0.000      0.000      0.000      0.318      2.580      5.689      2.375      0.496      0.714      0.000      0.001      0.000     0.0
  4  2088      0.000      0.000      0.000      0.808      3.652      5.867      1.015      0.366      0.489      0.089      0.000      0.000     0.0
  4  2089      0.000      0.000      0.000      0.515      1.700      5.507      3.441      1.064      0.615      0.000      0.000      0.000     0.0
  4  2090      0.000      0.000      0.000      0.413      3.943      4.965      1.167      0.800      0.377      0.000      0.000      0.000     0.0
  4  2091      0.000      0.000      0.000      0.605      2.745      6.024      3.338      0.319      0.456      0.000      0.002      0.000     0.0
  4  2092      0.000      0.000      0.001      0.504      4.246      6.092      2.526      0.854      0.796      0.000      0.000      0.000     0.0
  4  2093      0.000      0.000      0.000      0.409      4.483      3.691      1.740      0.575      0.958      0.170      0.000      0.000     0.0
  4  2094      0.000      0.000      0.000      1.225      4.963      3.982      1.703      1.471      1.689      0.189      0.000      0.000     0.0
  4  2095      0.000      0.000      0.000      0.858      3.776      5.424      1.704      0.374      0.348      0.046      0.001      0.000     0.0
  4  2096      0.000      0.000      0.019      1.561      3.318      5.985      2.443      0.317      0.671      0.000      0.000      0.000     0.0
  4  2097      0.000      0.000      0.000      0.946      6.158      4.006      1.448      1.356      0.947      0.000      0.002      0.000     0.0
  4  2098      0.000      0.000      0.000      0.972      4.369      4.136      1.775      2.882      1.132      0.000      0.000      0.000     0.0
  4  2099      0.000      0.000      0.000      0.423      4.033      5.300      1.628      1.145      1.573      0.000      0.000      0.000     0.0
  4  2100      0.000      0.000      0.033      0.680      4.530      5.136      0.795      0.472      0.839      0.000      0.000      0.000     0.0
  5  1980      0.000      0.000      0.000      1.562     11.719     31.225     42.644     30.193     13.539      0.791      0.000      0.000    56.3
  5  1981      0.000      0.000      0.000      1.204      4.229     25.818     34.701     27.500      3.524      0.002      0.000      0.000    55.1
  5  1982      0.000      0.000      0.000      0.018      3.467     15.949     35.834     32.221      2.632      0.016      0.000      0.000    55.4
  5  1983      0.000      0.000      0.000      0.006      0.286     22.504     35.623     29.982      1.582      0.016      0.000      0.000    55.3
  5  1984      0.000      0.000      0.000      0.013      1.464     24.027     36.299     24.873     11.796      0.639      0.000      0.000    55.6
  5  1985      0.000      0.000      0.000      0.395     16.829     21.363     40.171     44.597      6.395      0.003      0.000      0.000    55.0
