Evaluated glacier runoff sum according to  GloGEM; mio. m3/mo
ID  Year  1  2  3   4   5   6   7   8   9   10   11   12
  5  2053      0.000      0.000      0.000      0.896     14.408     32.408     18.656      5.404      1.792      0.048      0.000      0.000     1.7
  5  2054      0.000      0.000      0.000      2.467     16.937     19.344     13.591     14.922      2.873      0.013      0.000      0.000     1.6
  5  2055      0.000      0.000      0.000      1.966     22.614     20.712     13.121     10.882      3.837      0.692      0.000      0.000     1.4
  5  2056      0.000      0.000      0.000     10.156     18.198     19.586     12.140     10.577      3.174      0.012      0.000      0.000     1.2
  5  2057      0.000      0.000      0.000      1.270     20.841     19.094      8.524      8.033      0.486      0.008      0.000      0.000     1.0
  5  2058      0.000      0.004      0.000      7.090     25.202     19.860     10.365      9.378      2.292      0.002      0.004      0.000     0.9
  5  2059      0.000      0.000      0.000      1.563     20.636     30.964     19.548     10.829      1.725      0.015      0.000      0.000     0.7
  5  2060      0.000      0.000      0.000      3.294     22.936     11.974     11.694      8.602      1.998      0.016      0.000      0.000     0.7
  5  2061      0.000      0.000      0.000      6.589     22.486     18.214     14.084     10.230      1.880      0.008      0.000      0.000     0.6
  5  2062      0.000      0.000      0.000      3.928     17.564     35.962     13.157      6.602      1.817      0.366      0.002      0.122     0.5
  5  2063      0.004      0.000      0.000      2.099     23.102     28.334     10.900      7.016      2.829      0.003      0.006      0.000     0.5
  5  2064      0.000      0.002      0.000      0.478     23.306     24.503     11.304      4.724      2.480      0.248      0.000      0.000     0.4
  5  2065      0.000      0.000      0.000      1.057     25.724     16.953      8.452      5.083      3.692      0.520      0.000      0.000     0.4
  5  2066      0.000      0.000      0.000      3.571     21.885     31.216     12.700     10.307      0.932      0.003      0.000      0.000     0.3
  5  2067      0.000      0.000      0.000      2.816     26.765     27.212      8.927      4.807      3.459      0.239      0.226      0.032     0.3
  5  2068      0.000      0.000      0.000      3.205     23.353     19.528     13.539     12.941      1.085      0.003      0.000      0.000     0.3
  5  2069      0.000      0.000      0.049      1.391     16.986     34.837     11.559      6.541      3.182      0.003      0.000      0.000     0.3
  5  2070      0.000      0.000      0.000      4.508     23.048     21.588      9.264      4.050      2.114      0.076      0.000      0.000     0.2
  5  2071      0.000      0.000      0.000      5.226     23.231     15.141      9.784      6.432      2.519      0.346      0.000      0.000     0.2
  5  2072      0.000      0.000      0.000      1.249     20.243     26.575     12.875      8.611      2.709      0.000      0.000      0.000     0.2
  5  2073      0.000      0.000      0.000      2.561     24.284     26.160     12.046      9.892      1.538      0.004      0.008      0.000     0.2
  5  2074      0.000      0.000      0.000      6.464     22.945     13.029      9.960      3.524      5.569      0.167      0.019      0.000     0.1
  5  2075      0.000      0.000      0.000      0.780     30.902     27.643      9.088      5.024      2.753      0.114      0.000      0.000     0.1
  5  2076      0.000      0.000      0.000      2.876     33.041     12.213      8.922      3.419      4.381      0.446      0.000      0.000     0.1
  5  2077      0.000      0.000      0.000      5.235     22.279     12.152      7.528      5.892      4.342      0.291      0.000      0.000     0.1
  5  2078      0.000      0.000      0.000      4.197     15.008     32.156      6.889      6.489      2.290      0.000      0.000      0.000     0.0
  5  2079      0.000      0.000      0.000      3.553     28.560     24.029     11.253     10.114      1.392      0.425      0.000      0.000     0.0
  5  2080      0.006      0.000      0.001      4.775     23.465     14.329      9.521      7.642      1.077      0.013      0.002      0.000     0.0
  5  2081      0.000      0.000      0.000      1.817     27.371     26.644     11.031      8.359      1.278      0.023      0.008      0.000     0.0
  5  2082      0.000      0.000      0.000      4.420     20.459     23.772     15.032      4.780      4.761      0.709      0.000      0.000     0.0
  5  2083      0.000      0.000      0.000      3.730     31.490     17.380      7.661      5.169      5.020      0.605      0.000      0.000     0.0
  5  2084      0.004      0.000      0.000      7.085     22.834     10.312      9.166      6.021      4.584      0.448      0.000      0.000     0.0
  5  2085      0.000      0.000      0.000      1.776     20.279     36.343     22.194      4.186      3.868      0.741      0.000      0.059     0.0
  5  2086      0.002      0.017      0.013      3.684     22.862     25.484      6.930      6.923      1.198      0.125      0.006      0.000     0.0
  5  2087      0.000      0.000      0.000      5.313     29.628     19.233      8.215      9.876      1.763      0.015      0.013      0.013     0.0
  5  2088      0.000      0.000      0.018      4.270     27.542     13.167     13.859      9.935      1.415      0.659      0.000      0.030     0.0
  5  2089      0.002      0.000      0.002      3.175     26.285     15.242      6.654      7.781      2.795      0.714      0.008      0.000     0.0
  5  2090      0.000      0.000      0.001      5.903     21.072     20.365      9.098      4.436      2.040      0.057      0.097      0.000     0.0
  5  2091      0.002      0.000      0.000      4.215     29.700     12.498     14.014      5.125      6.073      0.161      0.008      0.000     0.0
  5  2092      0.000      0.000      0.001      6.345     25.554     20.891     11.220      4.529      2.508      0.725      0.000      0.011     0.0
  5  2093      0.000      0.008      0.030      6.802     30.002     10.137      7.663      6.653      3.495      0.000      0.023      0.000     0.0
  5  2094      0.002      0.004      0.002      0.497     32.118     23.143     13.991      8.898      3.955      0.286      0.000      0.021     0.0
