Evaluated glacier runoff sum according to  GloGEM; mio. m3/mo
ID  Year  1  2  3   4   5   6   7   8   9   10   11   12
  5  1984      0.000      0.000      0.000      0.000      0.882      9.886     25.757     25.671      2.492      0.044      0.000      0.000    56.3
  5  1985      0.000      0.000      0.000      0.016      0.528     16.808     34.035     28.388      5.575      0.131      0.000      0.000    57.0
  5  1986      0.000      0.000      0.000      0.031      1.749     18.105     38.325     34.121      2.999      0.250      0.000      0.000    56.4
  5  1987      0.000      0.000      0.000      0.092      3.570     20.971     40.418     30.892      5.113      0.107      0.000      0.000    56.2
  5  1988      0.000      0.000      0.000      0.007      3.005     19.763     36.889     30.534     10.176      0.092      0.000      0.000    55.5
  5  1989      0.000      0.000      0.000      0.104      9.611     26.111     54.244     42.935      7.347      0.913      0.000      0.000    55.2
  5  1990      0.000      0.000      0.000      0.385     13.440     39.603     60.739     38.347      8.953      0.345      0.000      0.000    53.8
  5  1991      0.000      0.000      0.000      0.306      5.728     19.578     40.830     45.294      8.497      0.068      0.000      0.000    51.8
  5  1992      0.000      0.000      0.000      0.080      6.315     20.461     35.621     30.280      5.974      0.090      0.000      0.000    51.3
  5  1993      0.000      0.000      0.000      0.097      6.096     20.404     37.035     25.177      4.634      0.215      0.000      0.000    50.5
  5  1994      0.000      0.000      0.000      1.531      6.233     21.789     42.030     41.492      5.985      0.043      0.000      0.000    50.2
  5  1995      0.000      0.000      0.000      0.048      9.698     21.179     39.442     36.550      2.667      0.052      0.000      0.000    48.8
  5  1996      0.000      0.000      0.000      0.006      1.622     21.781     36.716     33.573      3.589      0.237      0.000      0.000    48.0
  5  1997      0.000      0.000      0.000      0.168      7.244     22.676     41.388     38.181      6.929      0.164      0.000      0.000    47.2
  5  1998      0.000      0.000      0.000      0.124      5.259     23.696     37.446     29.814      7.711      0.287      0.000      0.000    45.8
  5  1999      0.000      0.000      0.000      0.110      4.899     21.329     38.830     35.970      3.730      0.488      0.000      0.000    45.3
  5  2000      0.000      0.000      0.000      0.434      7.048     21.173     37.278     31.727      5.591      0.511      0.000      0.000    43.9
  5  2001      0.000      0.000      0.000      0.084      2.847     18.686     31.903     22.325      7.323      0.197      0.000      0.000    43.0
  5  2002      0.000      0.000      0.000      0.753      3.402     20.699     38.786     31.498      5.332      0.147      0.000      0.000    43.6
  5  2003      0.000      0.000      0.000      0.079      2.586     21.022     42.106     43.393      9.095      0.078      0.000      0.000    43.0
  5  2004      0.000      0.000      0.000      0.272      5.214     24.350     39.103     27.316      2.168      0.695      0.000      0.000    41.6
  5  2005      0.000      0.000      0.000      0.501      7.673     27.269     45.882     42.253      2.757      0.158      0.000      0.000    41.5
  5  2006      0.000      0.000      0.000      0.614     13.448     26.436     39.136     30.710      4.842      0.112      0.000      0.000    38.8
  5  2007      0.000      0.000      0.000      0.129      1.263     13.949     33.492     30.273      5.210      0.107      0.000      0.000    37.9
  5  2008      0.000      0.000      0.000      0.178      5.070     24.282     36.110     25.412      3.907      0.079      0.000      0.000    38.0
  5  2009      0.000      0.000      0.000      0.535      2.392     20.673     36.121     28.638      5.399      0.019      0.000      0.000    37.0
  5  2010      0.000      0.000      0.000      0.155      3.627     22.570     39.797     28.267      7.233      0.323      0.000      0.000    36.9
  5  2011      0.000      0.000      0.000      0.824      3.499     15.390     37.514     28.453      4.622      0.209      0.000      0.000    36.2
  5  2012      0.000      0.000      0.000      0.568      5.277     25.835     39.434     31.390      4.146      0.551      0.014      0.000    36.5
  5  2013      0.000      0.000      0.000      0.167      8.472     23.669     38.524     31.009      3.198      0.099      0.000      0.000    35.0
  5  2014      0.000      0.000      0.003      0.769      8.717     26.099     36.241     29.634      6.074      0.400      0.000      0.000    34.3
  5  2015      0.000      0.000      0.000      0.218      8.285     23.522     34.515     26.784      5.774      0.661      0.000      0.000    32.8
