Evaluated glacier runoff sum according to  GloGEM; mio. m3/mo
ID  Year  1  2  3   4   5   6   7   8   9   10   11   12
  5  2000      0.000      0.000      0.000      0.072      1.726     20.892     40.951     23.087      5.165      0.065      0.000      0.000    47.5
  5  2001      0.000      0.000      0.000      0.252      9.627     29.918     46.754     39.573      8.071      0.027      0.000      0.000    48.1
  5  2002      0.000      0.000      0.000      0.160      1.408     20.851     39.378     34.769      9.481      0.473      0.000      0.006    45.6
  5  2003      0.000      0.000      0.000      0.277      3.640     25.644     39.130     34.617     13.813      0.845      0.000      0.000    45.1
  5  2004      0.000      0.000      0.000      3.124     15.884     24.016     40.073     35.091      3.985      0.231      0.000      0.000    43.2
  5  2005      0.000      0.000      0.000      0.525      4.053     21.278     32.432     32.883      6.322      0.088      0.000      0.000    41.7
  5  2006      0.000      0.000      0.000      0.508      8.025     23.160     37.323     31.219      5.192      1.557      0.000      0.000    40.8
  5  2007      0.000      0.000      0.000      1.148      7.955     20.351     32.591     27.847      3.588      0.262      0.000      0.000    39.8
  5  2008      0.000      0.000      0.000      0.109      5.767     32.605     39.829     31.376      6.375      0.127      0.000      0.000    39.6
  5  2009      0.000      0.000      0.000      0.173      6.729     25.290     37.924     24.706      5.544      0.885      0.000      0.000    36.8
  5  2010      0.000      0.000      0.000      1.140     13.657     24.373     33.271     28.730      6.712      0.156      0.000      0.000    37.3
  5  2011      0.000      0.000      0.000      0.155      9.504     28.611     29.837     30.976      4.514      0.698      0.000      0.000    35.2
  5  2012      0.000      0.000      0.000      0.296      3.668     19.692     37.844     21.529      5.667      0.637      0.000      0.000    34.6
  5  2013      0.000      0.000      0.000      0.440     10.762     29.896     29.806     31.136      3.295      0.894      0.000      0.000    34.5
  5  2014      0.000      0.000      0.000      0.776      5.153     24.240     29.207     20.097      5.094      0.485      0.000      0.000    33.3
  5  2015      0.000      0.000      0.000      0.346      8.996     31.252     32.206     25.380      3.929      0.200      0.000      0.000    32.7
  5  2016      0.000      0.000      0.000      0.523      4.170     28.865     36.249     23.845      4.782      0.042      0.000      0.000    31.2
  5  2017      0.000      0.000      0.000      1.139     11.163     27.435     33.879     30.492      7.714      0.554      0.000      0.000    31.3
  5  2018      0.000      0.000      0.000      0.396      4.212     29.910     32.645     18.006      4.434      0.336      0.000      0.000    29.3
  5  2019      0.000      0.000      0.000      0.495      5.000     24.472     33.789     30.046      5.107      0.261      0.000      0.000    29.3
  5  2020      0.000      0.000      0.000      1.122     13.194     27.492     29.169     23.055      7.824      0.173      0.000      0.000    28.4
  5  2021      0.000      0.000      0.000      0.740      5.183     29.382     32.713     24.044      2.721      0.219      0.000      0.004    27.6
  5  2022      0.000      0.000      0.000      0.361      5.239     25.826     30.400     27.422      5.074      0.218      0.000      0.000    26.7
  5  2023      0.000      0.000      0.000      0.729      4.852     25.887     30.219     30.980      5.886      0.278      0.000      0.000    26.0
  5  2024      0.000      0.000      0.000      0.200      5.718     29.092     31.332     21.015      6.992      0.284      0.000      0.000    24.7
  5  2025      0.000      0.000      0.000      0.695      3.428     22.846     35.723     17.861      5.239      0.648      0.000      0.000    23.8
  5  2026      0.000      0.000      0.000      1.329      4.201     29.580     32.179     19.604      6.770      0.902      0.000      0.000    23.3
  5  2027      0.000      0.000      0.002      0.942      7.348     25.544     33.233     17.912      3.037      0.097      0.000      0.000    22.5
  5  2028      0.000      0.000      0.000      0.927     10.661     30.744     23.970     21.865      3.555      0.287      0.000      0.000    22.7
  5  2029      0.000      0.000      0.000      0.904      8.011     35.773     28.013     19.533      2.791      0.026      0.000      0.001    21.5
  5  2030      0.000      0.000      0.000      0.984      5.403     29.484     34.612     24.022      5.173      0.756      0.000      0.000    20.8
  5  2031      0.000      0.000      0.000      1.423      8.373     33.524     28.216     18.625      4.006      0.468      0.000      0.019    19.9
  5  2032      0.000      0.000      0.000      0.835     10.167     34.686     26.112     22.105      2.869      0.679      0.000      0.000    19.1
  5  2033      0.000      0.000      0.000      0.860      9.484     26.863     23.716     18.290      7.915      0.617      0.000      0.000    18.3
  5  2034      0.000      0.000      0.000      3.949     15.561     24.402     24.634     12.694      2.630      0.536      0.000      0.006    16.5
  5  2035      0.000      0.000      0.000      1.472     16.191     27.712     24.154     20.071      4.312      0.051      0.000      0.000    15.8
  5  2036      0.000      0.000      0.000      0.548      8.817     31.364     23.147     18.778      6.459      0.724      0.000      0.000    15.0
  5  2037      0.000      0.000      0.000      3.963     14.671     34.752     23.144     18.204      3.087      0.533      0.000      0.000    14.5
  5  2038      0.000      0.000      0.000      1.693     21.233     26.088     29.992     15.941      2.467      0.051      0.000      0.000    13.2
  5  2039      0.000      0.000      0.000      3.361     22.298     28.871     19.898     20.128      3.637      0.033      0.000      0.000    12.6
  5  2040      0.000      0.033      0.000      1.236     13.661     30.942     25.271     16.010      3.318      0.130      0.000      0.001    11.8
  5  2041      0.000      0.000      0.000      1.437      8.042     37.420     32.307     17.897      5.382      0.204      0.000      0.000    11.6
  5  2042      0.000      0.000      0.000      0.755      6.749     32.622     30.909     10.871      3.738      0.255      0.000      0.000    11.3
  5  2043      0.000      0.000      0.000      0.631      8.235     33.144     31.346     20.187      5.127      0.219      0.000      0.000    10.9
  5  2044      0.000      0.000      0.000      0.902      3.284     32.444     24.683     16.731      4.778      0.108      0.000      0.014    10.4
  5  2045      0.000      0.000      0.000      1.140      3.176     35.552     31.006     18.598      3.336      0.095      0.000      0.000     9.9
  5  2046      0.000      0.000      0.000      1.497      9.897     37.172     17.242     13.496      4.744      0.132      0.000      0.005     9.7
  5  2047      0.000      0.000      0.005      0.342      6.869     27.193     27.315     14.571      3.350      0.109      0.000      0.000     9.0
  5  2048      0.000      0.000      0.000      1.631     22.428     31.423     13.225     17.685      3.540      0.150      0.001      0.000     8.8
  5  2049      0.000      0.000      0.012      0.744      9.637     34.070     30.499     12.475      3.902      0.443      0.000      0.000     8.0
  5  2050      0.000      0.000      0.000      0.977     11.869     33.857     25.937     12.323      2.355      0.118      0.000      0.000     7.9
  5  2051      0.000      0.000      0.000      1.439     12.627     34.422     20.054     16.007      2.410      0.064      0.000      0.013     7.5
  5  2052      0.000      0.000      0.011      2.210     15.068     25.528     12.442     16.376      4.817      0.109      0.000      0.000     7.0
  5  2053      0.000      0.156      0.043      1.510     15.326     30.823     17.595     12.498      3.032      1.315      0.001      0.001     6.2
  5  2054      0.000      0.000      0.000      0.899      5.956     35.890     25.701     14.260      1.975      0.087      0.000      0.002     5.9
  5  2055      0.000      0.000      0.000      0.762      8.916     35.669     31.921     13.860      0.962      0.028      0.000      0.000     5.6
  5  2056      0.000      0.000      0.000      2.009     11.533     36.515     18.404     11.697      2.393      0.236      0.000      0.004     5.6
  5  2057      0.000      0.000      0.000      1.539     11.616     32.436     20.330     13.344      2.218      0.086      0.000      0.041     5.4
  5  2058      0.000      0.000      0.000      1.878     21.792     29.000     15.212     13.247      4.159      0.024      0.001      0.009     5.3
  5  2059      0.000      0.000      0.000      1.171      3.138     40.702     29.570     11.065      2.771      0.091      0.000      0.001     5.1
  5  2060      0.000      0.000      0.000      2.353     17.744     36.757     16.560     11.025      2.838      0.027      0.000      0.005     5.0
  5  2061      0.000      0.000      0.000      2.401     23.849     19.798     19.217     15.374      2.029      0.013      0.000      0.016     4.8
  5  2062      0.000      0.000      0.000      1.111      9.492     35.435     13.253     12.750      4.263      0.116      0.000      0.030     4.6
  5  2063      0.000      0.000      0.000      0.551     11.384     35.954     25.360     19.934      2.394      0.082      0.006      0.000     4.5
  5  2064      0.000      0.000      0.000      2.252     13.853     37.511     20.936      9.449      5.953      0.071      0.000      0.000     4.5
